chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label_list
0.1382692,0.19976579,0.583908,0.18359722,0.13302225,0.14481625,0.19347037,0.16129768,0.26843032,0.9593764,0.274899,0.13433643,Violin
0.9459532,0.23140769,0.14690667,0.13844879,0.13230404,0.1277941,0.142489,0.18312967,0.15414725,0.16776328,0.15546896,0.3331281,Violin
0.15342331,0.25757533,0.9225557,0.2432716,0.12490267,0.14020693,0.20909792,0.140636,0.1555725,0.30019,0.14953421,0.11965393,Violin
0.25970885,0.9903587,0.2642467,0.076215416,0.07667945,0.08725054,0.07633021,0.087927856,0.14645363,0.09496097,0.079186544,0.08740428,Violin
0.6797315,0.26756582,0.9037297,0.28996268,0.15143113,0.22390878,0.58921903,0.19696338,0.20337985,0.44580713,0.20191504,0.36065406,Violin
0.95556885,0.1980855,0.092483364,0.096983135,0.11316151,0.089062236,0.11602243,0.15892346,0.1192643,0.12374034,0.12219681,0.2617934,Violin
0.3316793,0.93696535,0.20514669,0.07900521,0.07300544,0.07918697,0.0797836,0.11084257,0.248697,0.15520866,0.1627275,0.19208682,Violin
0.109467626,0.23003905,0.9059024,0.22935268,0.09572234,0.09862981,0.12125427,0.14025667,0.17879497,0.33989495,0.17694615,0.11917775,Violin
0.34869388,0.94353426,0.22312349,0.097238325,0.09300187,0.10950326,0.09314311,0.113548145,0.19524385,0.13865016,0.15169218,0.16216065,Violin
0.1785425,0.34351456,0.9405399,0.25776422,0.13929439,0.12656754,0.14888254,0.14434278,0.15953892,0.19854717,0.15577942,0.1586758,Violin
0.16550426,0.3227677,0.9285101,0.3718769,0.13721737,0.13230069,0.12826028,0.10474687,0.12940276,0.35062373,0.1907037,0.11904695,Violin
0.36612955,0.9221373,0.22518757,0.097027734,0.08751309,0.092419654,0.099428765,0.11897697,0.1610896,0.1415656,0.14187321,0.16851349,Violin
0.96676284,0.23636658,0.063643456,0.052046183,0.056083377,0.060473617,0.084741846,0.104175575,0.11170022,0.10751001,0.09430637,0.28726465,Violin
0.9563185,0.28450632,0.15958838,0.15120843,0.14889473,0.14538655,0.17133026,0.24184994,0.19245687,0.1912526,0.18997584,0.3174835,Violin
0.37088218,0.8910177,0.28176287,0.09663992,0.09252683,0.105205275,0.11832717,0.16327327,0.2487486,0.203899,0.17894341,0.16506924,Violin
0.14386527,0.23321618,0.95840436,0.27130365,0.052118015,0.04994504,0.061405253,0.0529583,0.06122608,0.1583102,0.090490066,0.07310897,Violin
0.9996038,0.2124101,0.06271538,0.064050116,0.06429502,0.057373732,0.070114575,0.15196678,0.07255964,0.072563596,0.08001436,0.19022371,Violin
0.9421434,0.23870583,0.1372288,0.12695256,0.11311196,0.11076269,0.13056418,0.16556874,0.148263,0.15617615,0.13709544,0.3434633,Violin
0.17434146,0.17094949,0.2089156,0.2903387,0.9336539,0.3043321,0.13008355,0.1264932,0.13945836,0.13911662,0.14594258,0.2795248,Violin
0.31127122,0.30995613,0.96528065,0.2694829,0.1243078,0.17304955,0.40281668,0.13600312,0.1591822,0.4043261,0.16329959,0.20805037,Violin
0.29075527,0.22689149,0.18316577,0.32331356,0.9115439,0.34229228,0.18128169,0.20138875,0.2682873,0.23369366,0.23181584,0.36692357,Violin
0.2875014,0.94122803,0.21900438,0.09969055,0.10721774,0.11744685,0.12873925,0.13959081,0.16830038,0.14785124,0.12833957,0.13191739,Violin
0.123711534,0.21938086,0.90105444,0.25339296,0.11068182,0.1175217,0.15706293,0.17048174,0.19349708,0.5028621,0.21036705,0.11829342,Violin
0.3094983,0.927988,0.23417969,0.09167099,0.099520124,0.11564082,0.11795993,0.13019036,0.17097716,0.13649747,0.117980696,0.11796158,Violin
0.91971034,0.2610373,0.13550055,0.12861711,0.12607127,0.13155799,0.15533172,0.1824054,0.1977589,0.1860581,0.17258418,0.27798524,Violin
0.2727104,0.30804503,0.9158673,0.35907152,0.15361677,0.15060055,0.26516265,0.17217219,0.20184308,0.34568554,0.20208652,0.21858573,Violin
0.25033805,0.30339104,0.888667,0.32923517,0.1283221,0.1082568,0.16832331,0.084267266,0.09152654,0.23034532,0.12734595,0.13803042,Violin
0.98902595,0.1982091,0.018073022,0.014736099,0.015389104,0.0180884,0.026872769,0.05466232,0.045602515,0.040840037,0.0434195,0.15261836,Violin
0.41654906,0.9467677,0.3009488,0.10503401,0.0891193,0.08641199,0.08873461,0.1208149,0.18321179,0.14286156,0.12953964,0.14066091,Violin
0.29819226,0.96190304,0.3021737,0.11135988,0.109584086,0.107335046,0.102941506,0.111285836,0.140781,0.11127444,0.100197054,0.1215306,Violin
0.9629879,0.26459002,0.12027305,0.112139955,0.13309568,0.10387262,0.10805813,0.13404582,0.1518132,0.15947649,0.15944317,0.34989187,Violin
0.3204831,0.9607626,0.29421628,0.10990882,0.10234921,0.10690382,0.1101416,0.12720442,0.17608987,0.15745944,0.13855629,0.13761443,Violin
0.9126845,0.26601645,0.105915606,0.09330228,0.09395506,0.09595636,0.13867314,0.26879337,0.16544023,0.1351425,0.1400572,0.2551101,Violin
0.1885457,0.9271891,0.31576774,0.10367023,0.10853767,0.115747176,0.1301677,0.15373766,0.21948507,0.16943163,0.12793621,0.11187435,Violin
0.21361914,0.14916039,0.10894391,0.31829074,0.86581105,0.25127357,0.13817616,0.19105507,0.26857975,0.23123798,0.24960676,0.3601739,Violin
0.97869503,0.16152377,0.032657776,0.032262895,0.02427185,0.019292574,0.02438765,0.05446892,0.029060839,0.031094937,0.049310114,0.20624202,Violin
0.27796772,0.961487,0.14105093,0.05406151,0.07242088,0.090662114,0.058609135,0.18160291,0.6473723,0.11715616,0.055926017,0.061583493,Violin
0.9459206,0.25319144,0.10945967,0.1124652,0.13780214,0.107192546,0.11368803,0.14065391,0.15659884,0.1680102,0.16216806,0.32891726,Violin
0.1710155,0.21507029,0.90564704,0.35380828,0.12117949,0.1217646,0.23588265,0.18061864,0.18633768,0.23367755,0.17801695,0.14066921,Violin
0.2002788,0.35763213,0.89086175,0.21915329,0.13445112,0.14994325,0.1939519,0.1527048,0.15829745,0.18520817,0.1407585,0.14514147,Violin
0.07040005,0.23682651,0.9784308,0.15144767,0.0132102845,0.13234219,0.44962522,0.044000145,0.02517806,0.07992722,0.024491198,0.0355687,Violin
0.1441078,0.2946827,0.9392501,0.24754116,0.110908724,0.11081575,0.13464428,0.14450234,0.17592265,0.2510266,0.1645858,0.14465587,Violin
0.9494993,0.28887802,0.13051029,0.12657537,0.1481765,0.12220829,0.14349005,0.2699501,0.19435284,0.17642868,0.17049634,0.24985048,Violin
0.08176696,0.1219645,0.31146628,0.08521595,0.049060263,0.057070177,0.08944251,0.07990541,0.20238583,0.96511716,0.23244467,0.08822786,Violin
0.2779438,0.92926866,0.21508221,0.11788538,0.12681752,0.12539575,0.12738317,0.1436131,0.19655506,0.15958212,0.14288636,0.12935051,Violin
0.28560197,0.9452143,0.3184086,0.12064076,0.11412792,0.109587066,0.11138998,0.13645776,0.19306244,0.1654145,0.14271712,0.14738184,Violin
0.93364525,0.23655434,0.09658202,0.09447205,0.101240784,0.10637378,0.1058492,0.14442645,0.14953093,0.15290229,0.1438923,0.30326518,Violin
0.22016336,0.28106034,0.90843594,0.39974007,0.12148836,0.09216104,0.12921323,0.129866,0.18045063,0.3298469,0.211223,0.16169131,Violin
0.25851154,0.31797868,0.30272737,0.45652995,0.89830685,0.22888876,0.21613306,0.14445901,0.1636515,0.22070819,0.2663681,0.38564694,Violin
0.20585938,0.9872528,0.19221748,0.05629841,0.0587658,0.06261545,0.06265068,0.07224987,0.13355207,0.086590774,0.07812447,0.06778129,Violin
0.17831792,0.3495212,0.90426505,0.19986962,0.08745816,0.08161686,0.08980522,0.1071825,0.1273494,0.14822672,0.11947025,0.1264217,Violin
0.44096795,0.93955344,0.2977529,0.12790495,0.113217235,0.115884356,0.1100549,0.13713954,0.19870341,0.14803171,0.14486013,0.17926164,Violin
0.3081174,0.9211255,0.21461199,0.0840001,0.09350665,0.12086498,0.09839071,0.12236623,0.20387961,0.14948468,0.12645592,0.123978965,Violin
0.2389606,0.9546561,0.2435808,0.09130086,0.09015833,0.09557236,0.10304881,0.118374005,0.16539924,0.1326018,0.11733906,0.11829407,Violin
0.14620188,0.27937937,0.93726516,0.38210458,0.11503068,0.117466934,0.1478577,0.14586431,0.17433177,0.29387668,0.15657571,0.11353531,Violin
0.2553477,0.33302882,0.9057105,0.30089498,0.1353229,0.16133727,0.23404907,0.18907924,0.23549737,0.37549767,0.2187352,0.21759206,Violin
0.32899946,0.94045967,0.24032168,0.1283897,0.12444594,0.14698124,0.13405487,0.16264741,0.25163117,0.17218705,0.14728847,0.1484832,Violin
0.97029614,0.31815627,0.07808975,0.059174325,0.055865556,0.055296842,0.059875026,0.072457865,0.09563195,0.11341726,0.10953128,0.17271094,Violin
0.43630135,0.29394993,0.900401,0.21471423,0.11569309,0.22831354,0.54220855,0.17402783,0.21969205,0.5048629,0.20675981,0.30535918,Violin
0.3001544,0.91268116,0.22591001,0.13882084,0.15887325,0.17386273,0.1611796,0.24058136,0.6008592,0.22174692,0.16828409,0.16273963,Violin
0.1519814,0.16402176,0.34149086,0.11994796,0.08799101,0.09786729,0.12166105,0.0969831,0.225958,0.9551715,0.23979639,0.12717406,Violin
0.9938645,0.18199247,0.047844075,0.048696216,0.05926103,0.05319928,0.07855082,0.14945602,0.081293225,0.07659853,0.07528315,0.2402189,Violin
0.15333368,0.29543594,0.91323644,0.22683556,0.14090618,0.1328132,0.15082526,0.16858411,0.22312593,0.46011743,0.20297083,0.14149927,Violin
0.11852781,0.2289873,0.9461748,0.2173082,0.08330182,0.0813752,0.09550046,0.10103935,0.12185931,0.2447165,0.12857951,0.09860064,Violin
0.18179666,0.15676145,0.16993174,0.31992972,0.92045534,0.25303108,0.15786283,0.17254542,0.19752991,0.17356782,0.20488624,0.3254987,Violin
0.22053452,0.15077874,0.10401526,0.22414953,0.8575732,0.18168981,0.09491597,0.118739195,0.1488095,0.17119542,0.18173093,0.3275301,Violin
0.43751276,0.19058631,0.13100158,0.11923457,0.25383264,0.89660555,0.21049722,0.117455974,0.1395492,0.16187435,0.14592907,0.17979011,Violin
0.2227745,0.15203229,0.12432021,0.14126116,0.2697556,0.9154974,0.34747654,0.14660415,0.14879401,0.1709601,0.153329,0.14020354,Violin
0.25110117,0.15834256,0.13719518,0.35601476,0.8595076,0.17714556,0.07557413,0.09084628,0.12828012,0.15992935,0.22561681,0.55743575,Violin
0.083427906,0.07557039,0.082552746,0.19686657,0.96017414,0.25026402,0.0900318,0.09958037,0.0955961,0.09247099,0.08551356,0.09323708,Violin
0.16098258,0.12226448,0.15337113,0.25787714,0.9682235,0.2540509,0.12811856,0.21125235,0.47681177,0.17058583,0.16946599,0.44562128,Violin
0.16521291,0.12290559,0.10592831,0.23901354,0.9176418,0.2253154,0.117946,0.13882685,0.16199927,0.17267002,0.18273415,0.289064,Violin
0.2279096,0.25260714,0.23063745,0.44617343,0.18700008,0.13321413,0.15183799,0.22243722,0.18166701,0.32565227,0.94826394,0.25263295,Violin
0.11699509,0.109719865,0.09196925,0.22772616,0.9398408,0.22004765,0.115662456,0.13964103,0.16208577,0.14492325,0.124799736,0.16841042,Violin
0.16124614,0.14350992,0.31835237,0.9187699,0.1775343,0.074220456,0.08779334,0.10792411,0.13590612,0.14171974,0.14213245,0.15182592,Violin
0.1393633,0.15251134,0.325938,0.681468,0.2468519,0.16149469,0.16997741,0.20555702,0.16102639,0.3077427,0.92287034,0.23515934,Violin
0.1539876,0.15711248,0.33739302,0.9946203,0.15397617,0.03514966,0.15744945,0.2219303,0.052565157,0.08027911,0.19487147,0.070927225,Violin
0.18887593,0.14334503,0.16305935,0.2587188,0.9503155,0.28148538,0.12438381,0.13023257,0.18016988,0.14659692,0.16628483,0.37074083,Violin
0.17353034,0.15639289,0.15460809,0.27963966,0.93729156,0.23211725,0.10173372,0.109128214,0.12547441,0.122299105,0.14248268,0.24107169,Violin
0.13260926,0.18520802,0.19544573,0.52102953,0.16053645,0.069044404,0.08374983,0.14905512,0.07956982,0.2165961,0.91276044,0.18260854,Violin
0.8653892,0.24519844,0.14973825,0.15504856,0.27183074,0.92262435,0.23572437,0.10689616,0.1420244,0.20983928,0.15614176,0.2373017,Violin
0.20937599,0.14639242,0.17038913,0.29687527,0.9276477,0.2367231,0.13553625,0.26661745,0.6166323,0.22248198,0.21245655,0.48229095,Violin
0.1788649,0.18059959,0.26627725,0.90111077,0.24516557,0.1304151,0.15544727,0.24010295,0.16687599,0.17309555,0.20976505,0.13322444,Violin
0.1631757,0.12804718,0.13193184,0.25298002,0.9264809,0.23850212,0.103571594,0.12739356,0.1441413,0.14726277,0.12341571,0.19873624,Violin
0.319256,0.22764671,0.16083379,0.1803542,0.29393792,0.9258709,0.41378748,0.18651396,0.15848245,0.25960726,0.17063779,0.15888323,Violin
0.15645951,0.13195398,0.14885703,0.36879963,0.9398324,0.23677981,0.088784024,0.10760298,0.15361695,0.114469185,0.14065102,0.30459055,Violin
0.8417961,0.23924479,0.119723834,0.12117209,0.22150016,0.8816121,0.24461043,0.14512466,0.14594035,0.15092601,0.13926388,0.22577171,Violin
0.15361144,0.14928636,0.22768338,0.623035,0.22873917,0.12086,0.13816954,0.21221304,0.16125487,0.2628723,0.9312381,0.2684934,Violin
0.8444006,0.22022995,0.12086684,0.19964251,0.18775539,0.8867024,0.2510854,0.13495675,0.25179762,0.63426167,0.20216663,0.21074678,Violin
0.1310666,0.10815393,0.09397416,0.17838047,0.95198077,0.31706616,0.08964143,0.10563557,0.16839482,0.12904096,0.12150245,0.17824143,Violin
0.120595485,0.08166914,0.07890619,0.26808888,0.9021426,0.14296135,0.06213079,0.07902674,0.12627554,0.1064013,0.077933095,0.10166107,Violin
0.120458715,0.10842777,0.19359407,0.89824045,0.16107307,0.03676073,0.04839745,0.0755304,0.0649245,0.19540861,0.83001804,0.19075207,Violin
0.5597019,0.23724906,0.0832687,0.09463855,0.19678545,0.9148666,0.2876638,0.10716522,0.14393668,0.22311792,0.13378993,0.13928069,Violin
0.09552766,0.090778954,0.20276418,0.966693,0.2629857,0.10181199,0.10749712,0.1248787,0.13103712,0.14885913,0.29811457,0.13227296,Violin
0.74946153,0.21110652,0.13019678,0.17555712,0.2644388,0.90593046,0.23340936,0.13055395,0.23842631,0.4605894,0.14324145,0.2075814,Violin
0.7867642,0.16689318,0.06662496,0.06533001,0.20944262,0.92108506,0.17717235,0.06747483,0.072499044,0.08143687,0.06765954,0.17285924,Violin
0.25849771,0.17814675,0.14720732,0.15614006,0.27801123,0.92334837,0.39425185,0.18589456,0.179294,0.2198278,0.17276718,0.17589717,Violin
0.3726419,0.29762697,0.3821986,0.2319869,0.19135118,0.19370662,0.35310027,0.92869246,0.344745,0.203895,0.35872856,0.70077884,Violin
0.20389882,0.13727331,0.091383636,0.086191855,0.31187344,0.8756756,0.23151515,0.12858108,0.16341066,0.18582898,0.15674411,0.1494296,Violin
0.2153212,0.2266762,0.34394997,0.94530195,0.2601947,0.15610753,0.1580195,0.18430245,0.16495213,0.18229651,0.21450737,0.15582708,Violin
0.12719691,0.108064346,0.11213544,0.28965464,0.9502485,0.21801628,0.12783583,0.17062819,0.25713333,0.15344594,0.16934896,0.2545334,Violin
0.15176833,0.121291995,0.11623883,0.27612984,0.92811227,0.20577072,0.10817462,0.1302966,0.16486858,0.15599504,0.16017926,0.20156106,Violin
0.76395786,0.2180817,0.14112745,0.23099387,0.22456974,0.9315926,0.26433593,0.14357643,0.22995293,0.54049516,0.17696972,0.20011558,Violin
0.3468625,0.14793025,0.13295306,0.14733434,0.34682983,0.9304462,0.2700282,0.15290813,0.16135532,0.1832939,0.15588251,0.17121018,Violin
0.18934491,0.1983321,0.27020898,0.94080704,0.24383354,0.12857458,0.1805609,0.3210758,0.15551876,0.20320474,0.5725542,0.19122733,Violin
0.11880826,0.09719486,0.19013353,0.9351034,0.23420095,0.09039471,0.091031566,0.09782052,0.09985264,0.12402311,0.20088397,0.10897157,Violin
0.13586704,0.10967121,0.093156785,0.22852567,0.9003045,0.25455332,0.12597673,0.14595959,0.16651739,0.16169547,0.13410924,0.13381119,Violin
0.42236233,0.16633804,0.16183786,0.17792377,0.33381897,0.9555333,0.28510454,0.15460385,0.16256845,0.20934454,0.18491662,0.21377572,Violin
0.19753002,0.15496734,0.15014951,0.25376514,0.9560595,0.3119455,0.111730605,0.12054125,0.15055819,0.14245096,0.14138812,0.26812297,Violin
0.25886294,0.18928845,0.17355032,0.3158664,0.9067835,0.26457497,0.13433707,0.14265043,0.1675784,0.16105995,0.25259286,0.58936495,Violin
0.9040102,0.36680606,0.12536386,0.13157398,0.19131507,0.87391835,0.34769908,0.12810482,0.123295456,0.13299824,0.121791214,0.16964103,Violin
0.24305497,0.23045094,0.30665663,0.89194787,0.22546373,0.13746914,0.18102401,0.27675286,0.18570882,0.20046987,0.29908305,0.18242279,Violin
0.7876462,0.22884281,0.10347018,0.1058437,0.20520523,0.9405633,0.23220588,0.10439301,0.12201055,0.12489241,0.10672239,0.177377,Violin
0.1928039,0.16131492,0.19040972,0.23876949,0.7229469,0.19524296,0.11658568,0.34128973,0.95094377,0.19931845,0.19569877,0.54062057,Violin
0.24235517,0.29422012,0.30399117,0.70855594,0.2738403,0.13838662,0.16691595,0.25994834,0.1902174,0.29002482,0.90330434,0.33490404,Violin
0.15404907,0.16850191,0.2259755,0.52727556,0.1809648,0.098802164,0.11148397,0.17378291,0.1456058,0.27616522,0.9093312,0.23324881,Violin
0.5099407,0.20883122,0.17670785,0.18010093,0.33954874,0.9339254,0.24602886,0.13856907,0.14191334,0.14033735,0.13200952,0.19709414,Violin
0.1562992,0.15042329,0.28257746,0.9385239,0.24175942,0.12764253,0.13992515,0.16052797,0.15661198,0.20491308,0.35053512,0.16933808,Violin
0.21755576,0.1985871,0.29498237,0.88776374,0.2224959,0.10029684,0.10537845,0.12654518,0.14229897,0.16222388,0.15768692,0.14928919,Violin
0.28037027,0.4067967,0.25948015,0.9436101,0.30838364,0.14673986,0.16326056,0.2567076,0.1686741,0.19712359,0.38212657,0.21728405,Violin
0.89821666,0.23603319,0.14024936,0.12064719,0.2246519,0.76419044,0.21329671,0.15342483,0.16984394,0.17250413,0.15667097,0.26186225,Violin
0.08411068,0.083353564,0.2106507,0.8763946,0.18953992,0.06744846,0.08368721,0.122942366,0.074914634,0.19617061,0.9057282,0.17920965,Violin
0.17830022,0.20010968,0.28441957,0.9919209,0.22805992,0.08804593,0.10137967,0.13883635,0.106383994,0.13595554,0.25533158,0.12681197,Violin
0.55318326,0.20114307,0.14473395,0.1524429,0.31891087,0.92418694,0.26028886,0.16458227,0.18230887,0.19997764,0.16965735,0.21393616,Violin
0.114637755,0.11056905,0.34268788,0.96716696,0.17512225,0.09079088,0.10614242,0.11416836,0.09380431,0.17277299,0.42691934,0.13247153,Violin
0.201644,0.17746761,0.34266135,0.9208132,0.23464598,0.12846094,0.15442835,0.18374994,0.17028847,0.19394048,0.26691604,0.17925476,Violin
0.9655715,0.28947037,0.11138383,0.12440297,0.22830322,0.72884166,0.18596835,0.06502428,0.0695191,0.08880418,0.10954743,0.21174598,Violin
0.22032742,0.20497453,0.17553836,0.2998617,0.93660307,0.3591733,0.1587146,0.15729338,0.17835246,0.18327023,0.18494579,0.27000785,Violin
0.22238173,0.16682763,0.18496208,0.22067083,0.9177111,0.3051343,0.13726898,0.15665822,0.24916866,0.16247192,0.1671548,0.35199875,Violin
0.6475113,0.19728285,0.12554523,0.14130427,0.2819838,0.93323386,0.25008887,0.14443052,0.16532944,0.18623793,0.14878097,0.20567815,Violin
0.18488726,0.16590743,0.13769156,0.22551419,0.87866324,0.25507674,0.121904165,0.15500873,0.20930135,0.19797763,0.1755755,0.20547369,Violin
0.10844665,0.10853986,0.11164118,0.116947405,0.12774108,0.11973436,0.11221157,0.11620317,0.2702056,0.97987586,0.28851083,0.10942275,Guitar
0.078236125,0.06845832,0.07196736,0.07362312,0.069259055,0.06660738,0.070888154,0.08912803,0.24051765,0.9795495,0.25881833,0.103397235,Guitar
0.14483134,0.16008635,0.3391996,0.17484927,0.13359453,0.13084316,0.29326764,0.9590984,0.30265656,0.16436058,0.169534,0.21347056,Violin
0.115432546,0.13456166,0.3471061,0.122824766,0.08425293,0.09654189,0.2725793,0.9603508,0.23237625,0.11243911,0.11323886,0.11662094,Violin
0.08656367,0.07923164,0.068099506,0.05991116,0.05419218,0.20869963,0.9798645,0.16357574,0.058678955,0.062320884,0.06474279,0.074134275,Violin
0.15320668,0.17648283,0.10645475,0.0943801,0.10151195,0.23157889,0.9375393,0.24357574,0.14359778,0.13872077,0.12567522,0.12937258,Violin
0.16354577,0.18422963,0.13658236,0.14040375,0.15156268,0.29071006,0.92180413,0.36257824,0.16724846,0.17412546,0.16193748,0.1382713,Violin
0.115614794,0.0633424,0.060738433,0.06223273,0.07500573,0.06860947,0.10119782,0.21893221,0.6029719,0.9677675,0.7638726,0.449626,Guitar
0.17240278,0.22579816,0.14438877,0.14294825,0.15632969,0.33624232,0.9466757,0.3146521,0.17137745,0.15955053,0.15260434,0.14937828,Violin
0.15726879,0.2714128,0.09143173,0.08619034,0.41235036,0.20176725,0.11877274,0.22008537,0.58539975,0.9347233,0.7965955,0.48295987,Guitar
0.062323336,0.031552266,0.033584848,0.044949822,0.045330096,0.047100008,0.056986842,0.31685308,0.972007,0.27515382,0.07199639,0.051600967,Guitar
0.12472614,0.18777718,0.10363844,0.1542879,0.20220003,0.30394998,0.95616186,0.30247638,0.15322542,0.15390277,0.17105266,0.11174035,Violin
0.078255124,0.07269074,0.071937114,0.06579768,0.07351399,0.07692508,0.08938063,0.10888658,0.30025876,0.989375,0.28210288,0.08785931,Guitar
0.23000076,0.2143618,0.19843283,0.11342165,0.11293788,0.117879406,0.23020981,0.91779846,0.3995044,0.19519551,0.18140242,0.22629395,Violin
0.16686225,0.16076984,0.23912515,0.11899134,0.10475343,0.12610748,0.32056737,0.97180367,0.31837028,0.18292406,0.20674048,0.3204206,Violin
0.27428532,0.6489912,0.15475997,0.08480963,0.08595897,0.24745156,0.89024425,0.21592568,0.1156603,0.10943441,0.11104175,0.12683383,Violin
0.07368003,0.08840003,0.07657329,0.09853712,0.22333647,0.09876942,0.07360219,0.10113499,0.2854116,0.97939837,0.34308812,0.08720338,Guitar
0.13834552,0.16315359,0.31196883,0.14282611,0.13083375,0.14245813,0.38021776,0.9627486,0.22706679,0.1601362,0.14428449,0.15069668,Violin
0.22138433,0.5803854,0.18182552,0.11308033,0.115433596,0.30513486,0.93432266,0.2392258,0.14146367,0.1533664,0.12553802,0.11746791,Violin
0.366279,0.23973446,0.39057413,0.28170207,0.218339,0.18144266,0.2449852,0.77995145,0.45896894,0.25724673,0.33253208,0.90833557,Violin
0.052579414,0.027668178,0.023496667,0.026904555,0.038376793,0.10328425,0.39232415,0.7698971,0.93051744,0.98838216,0.4458554,0.12995715,Guitar
0.08047612,0.07521078,0.073572315,0.110638104,0.24682924,0.10041249,0.09008921,0.11733334,0.34017235,0.96969324,0.29112023,0.107121,Guitar
0.23878294,0.85885304,0.23422182,0.12008257,0.13265537,0.27022985,0.64115036,0.20216604,0.1335128,0.14423463,0.14514568,0.118697904,Violin
0.0706357,0.035597183,0.03385677,0.07330454,0.13347462,0.072313756,0.12906046,0.33857697,0.8810414,0.9817797,0.7289846,0.29707083,Guitar
0.14697641,0.1740836,0.13934027,0.13207334,0.13608839,0.3018205,0.94287914,0.23955369,0.16433068,0.16287322,0.1442687,0.13906078,Violin
0.16351618,0.86636347,0.15085629,0.040146045,0.04840009,0.15587506,0.7431658,0.13157296,0.042073324,0.048405133,0.09027476,0.037775856,Violin
0.10011152,0.101586245,0.11400033,0.10946776,0.08650263,0.07160534,0.067032784,0.080164544,0.26951927,0.945658,0.26024452,0.098072864,Guitar
0.17615485,0.1700842,0.3729114,0.16362989,0.13700666,0.15315473,0.25837582,0.9540829,0.28879875,0.16848007,0.21500851,0.5155948,Violin
0.10849817,0.12544818,0.13319525,0.107159294,0.11232342,0.10864246,0.267373,0.9405437,0.35883522,0.15988323,0.12767208,0.098678,Violin
0.24105969,0.9124347,0.20734279,0.10015127,0.09903351,0.19024271,0.5629567,0.156629,0.111170284,0.12908876,0.15738653,0.10625493,Violin
0.055460945,0.06434777,0.060473584,0.119472496,0.4806458,0.124223575,0.055411957,0.08432792,0.2749097,0.7800713,0.27648675,0.07806512,Guitar
0.14024435,0.17727207,0.49310777,0.19622622,0.14755486,0.1529051,0.313943,0.9448847,0.24859098,0.15594365,0.13041975,0.1327776,Violin
0.17733808,0.21417503,0.6172335,0.19643755,0.12279178,0.13031396,0.29490045,0.94526964,0.28070396,0.171742,0.21947972,0.4168113,Violin
0.2538878,0.22492084,0.35682234,0.23061752,0.17157072,0.15117343,0.3114008,0.80325043,0.3037637,0.23177509,0.42770192,0.7503406,Violin
0.1262441,0.18471295,0.092673026,0.08405817,0.089623235,0.22875975,0.9471847,0.25582805,0.15370831,0.15648197,0.13634247,0.1149961,Violin
0.095391534,0.05244862,0.057162683,0.06822803,0.082923815,0.09050613,0.14607522,0.24605417,0.5256462,0.98542714,0.48129958,0.28154343,Guitar
0.11607685,0.16716905,0.6136794,0.18598223,0.11229552,0.1278063,0.24459997,0.966409,0.27722827,0.17390381,0.14265482,0.1645915,Violin
0.12262249,0.13900395,0.10637206,0.111894935,0.109486744,0.22794528,0.94734246,0.28568953,0.1825161,0.17755842,0.15028977,0.12965636,Violin
0.16980979,0.14847596,0.1350078,0.12128371,0.11991299,0.09264287,0.102199234,0.1435374,0.3269094,0.9407959,0.32083,0.18164413,Guitar
0.089003295,0.10204378,0.09224301,0.10033055,0.14706515,0.103341475,0.09411044,0.11784514,0.4010073,0.9736435,0.41168305,0.10427171,Guitar
0.21208276,0.5561861,0.20141293,0.1920606,0.27306584,0.3159735,0.92233,0.30308485,0.14270197,0.17373683,0.2705042,0.1558851,Violin
0.05306768,0.02689353,0.025377134,0.093408346,0.061236136,0.09672344,0.3675321,0.7275645,0.9581848,0.9685953,0.40553907,0.10861225,Guitar
0.11060463,0.11106145,0.10757228,0.19925466,0.75609404,0.2396784,0.10793916,0.120434545,0.28070536,0.834766,0.3086895,0.11720537,Guitar
0.05989545,0.049583647,0.031085538,0.11365205,0.30795667,0.105623946,0.12113102,0.3109734,0.7770231,0.97704184,0.6573821,0.27244517,Guitar
0.25944605,0.9024398,0.23151746,0.1303537,0.14215457,0.2454912,0.7990834,0.20473216,0.13206597,0.15546697,0.16068505,0.12083789,Violin
0.20017168,0.18410091,0.50045854,0.22040738,0.16496114,0.15405628,0.28729767,0.9257945,0.28974602,0.18932325,0.27740902,0.6781633,Violin
0.21487254,0.67419046,0.17079389,0.09078763,0.09454156,0.21502933,0.93034506,0.21607588,0.11248405,0.13099232,0.15579267,0.10401965,Violin
0.1606158,0.7757236,0.16546737,0.06328241,0.06869391,0.17996188,0.94914246,0.19157195,0.07812122,0.06894465,0.10318777,0.058233287,Violin
0.2235623,0.21710889,0.36326045,0.22054657,0.19638108,0.27225357,0.24106877,0.9275595,0.3906044,0.20693082,0.22259748,0.43781132,Violin
0.13944487,0.21506253,0.14876588,0.14425424,0.1640011,0.29675522,0.9519869,0.37544495,0.13389845,0.13591099,0.20336105,0.13052715,Violin
0.11558479,0.1054671,0.12166896,0.20093133,0.1137764,0.09530596,0.10701049,0.33330745,0.977356,0.31007662,0.12638475,0.11896306,Guitar
0.15432137,0.17887777,0.4853723,0.15337531,0.112686045,0.13147438,0.2445987,0.9348794,0.24540836,0.1592584,0.1565504,0.19732824,Violin
